shp_s,shp_p,shp_i,x,y,objectid,lsoa11cd,lsoa11nm,lsoa11nmw,st_areasha,st_lengths,lon,lat
7672,0,52,436015.49913959706,389092.48656737094,7673,E01007875,Sheffield 022B,Sheffield 022B,279699.636719,4430.185335840928,-1.4598308638958735,53.397439156899146
7672,0,53,436052.84566458745,388999.4205585364,7673,E01007875,Sheffield 022B,Sheffield 022B,279699.636719,4430.185335840928,-1.4592798384635461,53.3966001239055
7673,0,0,437584.5063791878,390157.81157747115,7674,E01007877,Sheffield 022D,Sheffield 022D,778514.876857,7261.847703859757,-1.4361093993638205,53.40690540785997
7673,0,1,437746.0378131063,390053.06613465596,7674,E01007877,Sheffield 022D,Sheffield 022D,778514.876857,7261.847703859757,-1.4336922292502061,53.40595245244319
7673,0,2,437723.0064829432,389982.011874524,7674,E01007877,Sheffield 022D,Sheffield 022D,778514.876857,7261.847703859757,-1.4340471181861096,53.405315450468315
7673,0,3,437797.00723770447,389909.01079163136,7674,E01007877,Sheffield 022D,Sheffield 022D,778514.876857,7261.847703859757,-1.432942801927235,53.404654031054434
7673,0,4,437736.6062707706,389835.1878784602,7674,E01007877,Sheffield 022D,Sheffield 022D,778514.876857,7261.847703859757,-1.4338600768264924,53.40399481094171
7673,0,5,437803.6052044094,389749.65162883484,7674,E01007877,Sheffield 022D,Sheffield 022D,778514.876857,7261.847703859757,-1.4328626038452419,53.403221222229824
7673,0,6,437932.73404007836,389750.435218424,7674,E01007877,Sheffield 022D,Sheffield 022D,778514.876857,7261.847703859757,-1.4309203933400634,53.40321903001664
7673,0,7,437775.0083249713,389614.00905799004,7674,E01007877,Sheffield 022D,Sheffield 022D,778514.876857,7261.847703859757,-1.433308897748369,53.40200409240296
7673,0,8,437833.0081805496,389560.00792518706,7674,E01007877,Sheffield 022D,Sheffield 022D,778514.876857,7261.847703859757,-1.432443052187441,53.40151458323361
7673,0,9,437756.00925120444,389493.00854556233,7674,E01007877,Sheffield 022D,Sheffield 022D,778514.876857,7261.847703859757,-1.4336090748664163,53.4009178808763
7673,0,10,437876.009044756,389389.00576177135,7674,E01007877,Sheffield 022D,Sheffield 022D,778514.876857,7261.847703859757,-1.4318168047715762,53.39997452225314
7673,0,11,437898.921636056,389413.7197767747,7674,E01007877,Sheffield 022D,Sheffield 022D,778514.876857,7261.847703859757,-1.431469262736911,53.40019501530548
7673,0,12,437998.07878027105,389315.4307516849,7674,E01007877,Sheffield 022D,Sheffield 022D,778514.876857,7261.847703859757,-1.4299898317199053,53.399304476543115
7673,0,13,438044.00789270835,389371.0028850747,7674,E01007877,Sheffield 022D,Sheffield 022D,778514.876857,7261.847703859757,-1.4292924346508245,53.399800667430576
7673,0,14,438089.0079594008,389328.0015190998,7674,E01007877,Sheffield 022D,Sheffield 022D,778514.876857,7261.847703859757,-1.428620856854065,53.39941093152342
7673,0,15,438036.00918417895,389243.00204475416,7674,E01007877,Sheffield 022D,Sheffield 022D,778514.876857,7261.847703859757,-1.4294281097552484,53.39865075609738
7673,0,16,438072.79592495284,389241.36843411584,7674,E01007877,Sheffield 022D,Sheffield 022D,778514.876857,7261.847703859757,-1.428875087809691,53.39863342951983
7673,0,17,438170.1211598506,389144.89536616724,7674,E01007877,Sheffield 022D,Sheffield 022D,778514.876857,7261.847703859757,-1.427423094746675,53.39775931273812
7673,0,18,438125.01026119967,389065.9968666151,7674,E01007877,Sheffield 022D,Sheffield 022D,778514.876857,7261.847703859757,-1.4281109851764944,53.39705341364089
7673,0,19,438048.00926932733,389120.9989777835,7674,E01007877,Sheffield 022D,Sheffield 022D,778514.876857,7261.847703859757,-1.4292623120114756,53.39755331660723
7673,0,20,437997.0112973557,389050.9987420197,7674,E01007877,Sheffield 022D,Sheffield 022D,778514.876857,7261.847703859757,-1.4300376297931474,53.39692780784692
7673,0,21,437810.4563453048,389190.2388571841,7674,E01007877,Sheffield 022D,Sheffield 022D,778514.876857,7261.847703859757,-1.4328263975200777,53.398192666534285
7673,0,22,437783.8851807904,389118.2262324184,7674,E01007877,Sheffield 022D,Sheffield 022D,778514.876857,7261.847703859757,-1.4332345809248985,53.397547304832
7673,0,23,437592.89322447724,388981.5336507699,7674,E01007877,Sheffield 022D,Sheffield 022D,778514.876857,7261.847703859757,-1.4361229813672376,53.39633228643564
7673,0,24,437523.01600589545,388999.00254653575,7674,E01007877,Sheffield 022D,Sheffield 022D,778514.876857,7261.847703859757,-1.4371717056127462,53.39649425438602
7673,0,25,437601.0126200792,389281.00667552237,7674,E01007877,Sheffield 022D,Sheffield 022D,778514.876857,7261.847703859757,-1.4359653097839442,53.39902341099282
7673,0,26,437524.0131107653,389358.0069118691,7674,E01007877,Sheffield 022D,Sheffield 022D,778514.876857,7261.847703859757,-1.4371141518437687,53.39972096020324
7673,0,27,437554.01226112724,389408.007853831,7674,E01007877,Sheffield 022D,Sheffield 022D,778514.876857,7261.847703859757,-1.4366570638823373,53.40016824825008
7673,0,28,437371.0140394076,389586.00624355616,7674,E01007877,Sheffield 022D,Sheffield 022D,778514.876857,7261.847703859757,-1.4393881717152657,53.40178106589365
7673,0,29,437422.0121641515,389788.0074161378,7674,E01007877,Sheffield 022D,Sheffield 022D,778514.876857,7261.847703859757,-1.4385972891369485,53.40359307534122
7673,0,30,437309.01342942216,389898.00577705627,7674,E01007877,Sheffield 022D,Sheffield 022D,778514.876857,7261.847703859757,-1.4402838541267025,53.40458972810203
7673,0,31,436994.5058160654,389600.84118599904,7674,E01007877,Sheffield 022D,Sheffield 022D,778514.876857,7261.847703859757,-1.445048997472256,53.40194084169615
7673,0,32,436865.678780121,389611.6583956129,7674,E01007877,Sheffield 022D,Sheffield 022D,778514.876857,7261.847703859757,-1.4469852617621222,53.40204705251007
7673,0,33,436905.0208518257,389693.99964090605,7674,E01007877,Sheffield 022D,Sheffield 022D,778514.876857,7261.847703859757,-1.44638396358907,53.402784406270065
7673,0,34,436874.0212830161,389709.9991241067,7674,E01007877,Sheffield 022D,Sheffield 022D,778514.876857,7261.847703859757,-1.4468483338032028,53.40293037132611
7673,0,35,437055.7907183324,389868.3945350551,7674,E01007877,Sheffield 022D,Sheffield 022D,778514.876857,7261.847703859757,-1.4440959586323174,53.40434136073918
7673,0,36,437016.46914403804,389920.5667644979,7674,E01007877,Sheffield 022D,Sheffield 022D,778514.876857,7261.847703859757,-1.4446812743371806,53.40481304178693
7673,0,37,436972.77803095675,389879.53112237435,7674,E01007877,Sheffield 022D,Sheffield 022D,778514.876857,7261.847703859757,-1.4453432160776252,53.40444726079026
7673,0,38,436874.82266427204,389872.0875056083,7674,E01007877,Sheffield 022D,Sheffield 022D,778514.876857,7261.847703859757,-1.4468173927659214,53.4043871873508
7673,0,39,436836.1744781376,389822.1010754581,7674,E01007877,Sheffield 022D,Sheffield 022D,778514.876857,7261.847703859757,-1.4474045036027108,53.40394059275851
7673,0,40,436760.21770000044,389825.1408322467,7674,E01007877,Sheffield 022D,Sheffield 022D,778514.876857,7261.847703859757,-1.4485465741262542,53.40397319305798
7673,0,41,436713.32305510354,389949.75135593524,7674,E01007877,Sheffield 022D,Sheffield 022D,778514.876857,7261.847703859757,-1.4492374331687201,53.40509646268361
7673,0,42,436669.0397391947,389966.151471175,7674,E01007877,Sheffield 022D,Sheffield 022D,778514.876857,7261.847703859757,-1.449901591520917,53.4052469377141
7673,0,43,436682.4054470417,389988.08557627373,7674,E01007877,Sheffield 022D,Sheffield 022D,778514.876857,7261.847703859757,-1.4496980162748827,53.40544315861144
7673,0,44,436755.96323789895,389981.9529401107,7674,E01007877,Sheffield 022D,Sheffield 022D,778514.876857,7261.847703859757,-1.4485923477972258,53.40538293655814
7673,0,45,436918.08022075886,390061.9515921144,7674,E01007877,Sheffield 022D,Sheffield 022D,778514.876857,7261.847703859757,-1.4461446202996213,53.40609069599664
7673,0,46,436893.4485139068,390094.5530080102,7674,E01007877,Sheffield 022D,Sheffield 022D,778514.876857,7261.847703859757,-1.4465113090991417,53.40638543860958
7673,0,47,436616.0245187532,390000.99328495556,7674,E01007877,Sheffield 022D,Sheffield 022D,778514.876857,7261.847703859757,-1.4506949567205751,53.40556376945095
7673,0,48,436562.02503855043,390137.9912739435,7674,E01007877,Sheffield 022D,Sheffield 022D,778514.876857,7261.847703859757,-1.451491333231767,53.4067988574265
7673,0,49,436528.02495547687,390122.99083080713,7674,E01007877,Sheffield 022D,Sheffield 022D,778514.876857,7261.847703859757,-1.4520044759835435,53.406666378156004
7673,0,50,436499.25663043075,390188.2698775727,7674,E01007877,Sheffield 022D,Sheffield 022D,778514.876857,7261.847703859757,-1.4524296615522436,53.407255099014954
7673,0,51,436545.0158034001,390215.0994109211,7674,E01007877,Sheffield 022D,Sheffield 022D,778514.876857,7261.847703859757,-1.451738270293934,53.40749309001427
7673,0,52,436599.0821001187,390241.1662862206,7674,E01007877,Sheffield 022D,Sheffield 022D,778514.876857,7261.847703859757,-1.4509220055763863,53.40772364793312
7673,0,53,436782.43875474326,390281.64594898245,7674,E01007877,Sheffield 022D,Sheffield 022D,778514.876857,7261.847703859757,-1.4481592888833692,53.40807477767598
7673,0,54,437007.92390624026,390253.1588564765,7674,E01007877,Sheffield 022D,Sheffield 022D,778514.876857,7261.847703859757,-1.4447708975261389,53.40780301850126
7673,0,55,437031.2515353929,390244.2833668187,7674,E01007877,Sheffield 022D,Sheffield 022D,778514.876857,7261.847703859757,-1.4444210470001582,53.40772161336589
7673,0,56,437181.9950328392,390216.12053908774,7674,E01007877,Sheffield 022D,Sheffield 022D,778514.876857,7261.847703859757,-1.442156909113466,53.40745791718751
7673,0,57,437311.320842117,390204.71719428827,7674,E01007877,Sheffield 022D,Sheffield 022D,778514.876857,7261.847703859757,-1.4402129785926385,53.407346324171144
7673,0,58,437428.81882116286,390201.51159260614,7674,E01007877,Sheffield 022D,Sheffield 022D,778514.876857,7261.847703859757,-1.4384459978419282,53.40730921811443
7673,0,59,437584.5063791878,390157.81157747115,7674,E01007877,Sheffield 022D,Sheffield 022D,778514.876857,7261.847703859757,-1.4361093993638205,53.40690540785997
7674,0,0,437180.29690975853,387014.0690111913,7675,E01007878,Sheffield 075A,Sheffield 075A,254339.3640795,2762.908919184317,-1.4425584498388622,53.37867754374875
7674,0,1,437210.3464734691,386960.8988154639,7675,E01007878,Sheffield 075A,Sheffield 075A,254339.3640795,2762.908919184317,-1.4421130021156587,53.378197532394644
7674,0,2,437277.7441273481,386980.650620301,7675,E01007878,Sheffield 075A,Sheffield 075A,254339.3640795,2762.908919184317,-1.4410976007397363,53.37837032856784
7674,0,3,437304.8989833691,386907.1758232747,7675,E01007878,Sheffield 075A,Sheffield 075A,254339.3640795,2762.908919184317,-1.4406980738029291,53.37770801449827
7674,0,4,437320.4018700212,386833.9570353565,7675,E01007878,Sheffield 075A,Sheffield 075A,254339.3640795,2762.908919184317,-1.440473669178598,53.37704882070151
7674,0,5,437255.81383039785,386757.89097284334,7675,E01007878,Sheffield 075A,Sheffield 075A,254339.3640795,2762.908919184317,-1.4414534301753368,53.37636967038647
7674,0,6,437261.4652860237,386719.74957861804,7675,E01007878,Sheffield 075A,Sheffield 075A,254339.3640795,2762.908919184317,-1.4413729687791734,53.376026451939765
7674,0,7,437305.78622281173,386724.6647170958,7675,E01007878,Sheffield 075A,Sheffield 075A,254339.3640795,2762.908919184317,-1.4407062204990755,53.37606751236466
7674,0,8,437293.66250672314,386701.4720219176,7675,E01007878,Sheffield 075A,Sheffield 075A,254339.3640795,2762.908919184317,-1.440891176178882,53.375859905771
7674,0,9,437247.49776962306,386679.19212055614,7675,E01007878,Sheffield 075A,Sheffield 075A,254339.3640795,2762.908919184317,-1.4415876749389767,53.37566289649307
7674,0,10,437261.86509578367,386652.20860922465,7675,E01007878,Sheffield 075A,Sheffield 075A,254339.3640795,2762.908919184317,-1.4413748995490339,53.37541935436046
7674,0,11,437254.971399625,386584.0609221617,7675,E01007878,Sheffield 075A,Sheffield 075A,254339.3640795,2762.908919184317,-1.4414865240901844,53.37480731611534
7674,0,12,437298.90047981375,386552.36490500683,7675,E01007878,Sheffield 075A,Sheffield 075A,254339.3640795,2762.908919184317,-1.440829992683259,53.37451933762061
7674,0,13,437277.0445212426,386535.010120101,7675,E01007878,Sheffield 075A,Sheffield 075A,254339.3640795,2762.908919184317,-1.44116052993365,53.37436488739892
7674,0,14,437309.04467722436,386466.01186057145,7675,E01007878,Sheffield 075A,Sheffield 075A,254339.3640795,2762.908919184317,-1.4406876884398176,53.37374246804903
7674,0,15,437248.3977831723,386432.2270679123,7675,E01007878,Sheffield 075A,Sheffield 075A,254339.3640795,2762.908919184317,-1.4416031680837587,53.37344306973505
7674,0,16,437229.14268558036,386472.98405458854,7675,E01007878,Sheffield 075A,Sheffield 075A,254339.3640795,2762.908919184317,-1.4418877794800067,53.37381075316812
7674,0,17,437259.9056427132,386486.47702080384,7675,E01007878,Sheffield 075A,Sheffield 075A,254339.3640795,2762.908919184317,-1.441423832095557,53.37392986873612
7674,0,18,437222.0444395022,386567.0090534686,7675,E01007878,Sheffield 075A,Sheffield 075A,254339.3640795,2762.908919184317,-1.4419834239912295,53.37465636429523
7674,0,19,437129.4752451476,386628.78820921644,7675,E01007878,Sheffield 075A,Sheffield 075A,254339.3640795,2762.908919184317,-1.4433675127837433,53.3752181382305
7674,0,20,437042.0445276348,386536.0083746127,7675,E01007878,Sheffield 075A,Sheffield 075A,254339.3640795,2762.908919184317,-1.4446924659440503,53.37439033422706
7674,0,21,436861.04385770863,386663.00520157185,7675,E01007878,Sheffield 075A,Sheffield 075A,254339.3640795,2762.908919184317,-1.4473981430253644,53.37554442171517
7674,0,22,436839.8581491024,386627.1104730227,7675,E01007878,Sheffield 075A,Sheffield 075A,254339.3640795,2762.908919184317,-1.44772074524326,53.375223266421585
7674,0,23,436756.0421394248,386855.002990511,7675,E01007878,Sheffield 075A,Sheffield 075A,254339.3640795,2762.908919184317,-1.4489540999958805,53.37727742337018
7674,0,24,436780.4946842335,386903.08463859966,7675,E01007878,Sheffield 075A,Sheffield 075A,254339.3640795,2762.908919184317,-1.4485809727577748,53.377707893338666
7674,0,25,436733.3455861624,386921.2573795759,7675,E01007878,Sheffield 075A,Sheffield 075A,254339.3640795,2762.908919184317,-1.4492875740982332,53.37787450291308
7674,0,26,436720.21323161223,386964.58200396295,7675,E01007878,Sheffield 075A,Sheffield 075A,254339.3640795,2762.908919184317,-1.4494799502455897,53.37826482221228
7674,0,27,436755.198061394,386977.3069482645,7675,E01007878,Sheffield 075A,Sheffield 075A,254339.3640795,2762.908919184317,-1.448952603587801,53.378376771249215
7674,0,28,436855.96618755837,387156.83131037484,7675,E01007878,Sheffield 075A,Sheffield 075A,254339.3640795,2762.908919184317,-1.4474170355275588,53.37998336908069
7674,0,29,436839.00755758,387229.22762749204,7675,E01007878,Sheffield 075A,Sheffield 075A,254339.3640795,2762.908919184317,-1.447663541265867,53.38063525850257
7674,0,30,436905.8361072656,387252.6322454741,7675,E01007878,Sheffield 075A,Sheffield 075A,254339.3640795,2762.908919184317,-1.4466562334568533,53.38084097344925
7674,0,31,437031.68964938604,387160.42908545135,7675,E01007878,Sheffield 075A,Sheffield 075A,254339.3640795,2762.908919184317,-1.4447751412327472,53.3800034568774
7674,0,32,436996.6813634502,387101.16082054196,7675,E01007878,Sheffield 075A,Sheffield 075A,254339.3640795,2762.908919184317,-1.4453083053139633,53.379473188930604
7674,0,33,437023.27879259095,387054.0753839236,7675,E01007878,Sheffield 075A,Sheffield 075A,254339.3640795,2762.908919184317,-1.4449139987383586,53.37904811979849
7674,0,34,437122.08392010414,387023.2218348143,7675,E01007878,Sheffield 075A,Sheffield 075A,254339.3640795,2762.908919184317,-1.443432407878914,53.378763891493776
7674,0,35,437180.29690975853,387014.0690111913,7675,E01007878,Sheffield 075A,Sheffield 075A,254339.3640795,2762.908919184317,-1.4425584498388622,53.37867754374875
7675,0,0,436495.86473964923,387138.3592204868,7676,E01007879,Sheffield 075B,Sheffield 075B,318192.48034,3257.470293053758,-1.452832211347194,53.37984225857468
7675,0,1,436720.21323161223,386964.58200396295,7676,E01007879,Sheffield 075B,Sheffield 075B,318192.48034,3257.470293053758,-1.4494799502455897,53.37826482221228
7675,0,2,436733.3455861624,386921.2573795759,7676,E01007879,Sheffield 075B,Sheffield 075B,318192.48034,3257.470293053758,-1.4492875740982332,53.37787450291308
7675,0,3,436780.4946842335,386903.08463859966,7676,E01007879,Sheffield 075B,Sheffield 075B,318192.48034,3257.470293053758,-1.4485809727577748,53.377707893338666
7675,0,4,436756.0421394248,386855.002990511,7676,E01007879,Sheffield 075B,Sheffield 075B,318192.48034,3257.470293053758,-1.4489540999958805,53.37727742337018
7675,0,5,436839.8581491024,386627.1104730227,7676,E01007879,Sheffield 075B,Sheffield 075B,318192.48034,3257.470293053758,-1.44772074524326,53.375223266421585
7675,0,6,436854.97233323945,386583.92624984024,7676,E01007879,Sheffield 075B,Sheffield 075B,318192.48034,3257.470293053758,-1.4474985951180375,53.37483406832587
7675,0,7,436826.66047279385,386549.9325878281,7676,E01007879,Sheffield 075B,Sheffield 075B,318192.48034,3257.470293053758,-1.4479280769067149,53.374530494962045
7675,0,8,436598.53154553665,386694.8395460489,7676,E01007879,Sheffield 075B,Sheffield 075B,318192.48034,3257.470293053758,-1.4513401439125273,53.375848744926614
7675,0,9,436623.6810944221,386622.2362251853,7676,E01007879,Sheffield 075B,Sheffield 075B,318192.48034,3257.470293053758,-1.450970520860619,53.37519443605263
7675,0,10,436579.1488384532,386654.9856847977,7676,E01007879,Sheffield 075B,Sheffield 075B,318192.48034,3257.470293053758,-1.4516360758377702,53.37549186910237
7675,0,11,436560.04499303683,386629.0037419209,7676,E01007879,Sheffield 075B,Sheffield 075B,318192.48034,3257.470293053758,-1.451926211495378,53.37525965662103
7675,0,12,436533.0075525555,386678.56924428145,7676,E01007879,Sheffield 075B,Sheffield 075B,318192.48034,3257.470293053758,-1.4523268810867422,53.37570702456199
7675,0,13,436504.5555803744,386667.27213099384,7676,E01007879,Sheffield 075B,Sheffield 075B,318192.48034,3257.470293053758,-1.4527558296392145,53.375607444212456
7675,0,14,436516.04902984074,386606.09072230605,7676,E01007879,Sheffield 075B,Sheffield 075B,318192.48034,3257.470293053758,-1.452590125627253,53.37505674280776
7675,0,15,436604.6654624168,386549.6880208155,7676,E01007879,Sheffield 075B,Sheffield 075B,318192.48034,3257.470293053758,-1.4512647094141709,53.374543673015395
7675,0,16,436643.11995264236,386452.3795626818,7676,E01007879,Sheffield 075B,Sheffield 075B,318192.48034,3257.470293053758,-1.450697982893787,53.37366638995077
7675,0,17,436624.0451738915,386410.2619423399,7676,E01007879,Sheffield 075B,Sheffield 075B,318192.48034,3257.470293053758,-1.4509895383823073,53.37328914720409
7675,0,18,436553.64115583256,386408.412350702,7676,E01007879,Sheffield 075B,Sheffield 075B,318192.48034,3257.470293053758,-1.4520478995883304,53.37327738207928
7675,0,19,436540.0448657355,386459.0046333389,7676,E01007879,Sheffield 075B,Sheffield 075B,318192.48034,3257.470293053758,-1.4522464157544526,53.373733052285864
7675,0,20,436424.34764383314,386467.64860439714,7676,E01007879,Sheffield 075B,Sheffield 075B,318192.48034,3257.470293053758,-1.4539843302672844,53.373818708234054
7675,0,21,436399.2182603509,386527.2777716339,7676,E01007879,Sheffield 075B,Sheffield 075B,318192.48034,3257.470293053758,-1.45435517443811,53.374356392497354
7675,0,22,436129.4596423269,386678.7826637482,7676,E01007879,Sheffield 075B,Sheffield 075B,318192.48034,3257.470293053758,-1.4583923907242988,53.37573660177666
7675,0,23,436207.8367180681,386795.5325050218,7676,E01007879,Sheffield 075B,Sheffield 075B,318192.48034,3257.470293053758,-1.4572010057198657,53.37678062366293
7675,0,24,436176.8403915459,386820.60217143677,7676,E01007879,Sheffield 075B,Sheffield 075B,318192.48034,3257.470293053758,-1.4576640469690312,53.37700807097351
7675,0,25,436141.11370672303,386777.54618951096,7676,E01007879,Sheffield 075B,Sheffield 075B,318192.48034,3257.470293053758,-1.4582059632597473,53.37662351277746
7675,0,26,436099.8310350925,386833.9356213346,7676,E01007879,Sheffield 075B,Sheffield 075B,318192.48034,3257.470293053758,-1.4588200544048386,53.37713316487654
7675,0,27,436023.6178191259,386832.8661566796,7676,E01007879,Sheffield 075B,Sheffield 075B,318192.48034,3257.470293053758,-1.459965738765011,53.37712873733032
7675,0,28,436042.039753094,386942.99867367954,7676,E01007879,Sheffield 075B,Sheffield 075B,318192.48034,3257.470293053758,-1.4596763147292524,53.37811737714824
7675,0,29,436073.0401416992,386914.99901320465,7676,E01007879,Sheffield 075B,Sheffield 075B,318192.48034,3257.470293053758,-1.45921352312474,53.37786360200809
7675,0,30,436323.03959758714,387069.9996259464,7676,E01007879,Sheffield 075B,Sheffield 075B,318192.48034,3257.470293053758,-1.4554379483962003,53.37923970280844
7675,0,31,436333.03950532444,387084.9995968415,7676,E01007879,Sheffield 075B,Sheffield 075B,318192.48034,3257.470293053758,-1.4552859125375748,53.379373839861636
7675,0,32,436409.03992695076,387072.0001161685,7676,E01007879,Sheffield 075B,Sheffield 075B,318192.48034,3257.470293053758,-1.4541449827607968,53.37925178274208
7675,0,33,436421.71476427204,387097.34903910273,7676,E01007879,Sheffield 075B,Sheffield 075B,318192.48034,3257.470293053758,-1.4539515444130222,53.37947875256596
7675,0,34,436495.86473964923,387138.3592204868,7676,E01007879,Sheffield 075B,Sheffield 075B,318192.48034,3257.470293053758,-1.452832211347194,53.37984225857468
7676,0,0,437471.16581273865,386754.39398013457,7677,E01007881,Sheffield 075C,Sheffield 075C,544257.9302765,3756.0378479508004,-1.438216951698835,53.37632305770031
7676,0,1,437628.60889932635,386675.54627140047,7677,E01007881,Sheffield 075C,Sheffield 075C,544257.9302765,3756.0378479508004,-1.4358598358798587,53.37560320766002
7676,0,2,437705.63781951426,386684.91751697706,7677,E01007881,Sheffield 075C,Sheffield 075C,544257.9302765,3756.0378479508004,-1.4347009436917693,53.375681963644176
7676,0,3,437732.638657298,386519.825933248,7677,E01007881,Sheffield 075C,Sheffield 075C,544257.9302765,3756.0378479508004,-1.4343147622131605,53.37419617307769
7676,0,4,437681.796548278,386464.087012833,7677,E01007881,Sheffield 075C,Sheffield 075C,544257.9302765,3756.0378479508004,-1.4350855415609913,53.37369879965927
7676,0,5,437587.4506092558,386441.2018056202,7677,E01007881,Sheffield 075C,Sheffield 075C,544257.9302765,3756.0378479508004,-1.4365062517495923,53.37349980235159
7676,0,6,437599.7616528129,386396.3950596664,7677,E01007881,Sheffield 075C,Sheffield 075C,544257.9302765,3756.0378479508004,-1.43632653525603,53.37309619891259
7676,0,7,437856.814517877,386156.6829477221,7677,E01007881,Sheffield 075C,Sheffield 075C,544257.9302765,3756.0378479508004,-1.4324917753146376,53.37092333236158
7676,0,8,437825.25449865626,386005.23179038713,7677,E01007881,Sheffield 075C,Sheffield 075C,544257.9302765,3756.0378479508004,-1.4329841524043314,53.369564317749465
7676,0,9,437801.67942368594,385951.54501295113,7677,E01007881,Sheffield 075C,Sheffield 075C,544257.9302765,3756.0378479508004,-1.4333448462735632,53.36908345378133
7676,0,10,437777.8103081549,385941.46003666485,7677,E01007881,Sheffield 075C,Sheffield 075C,544257.9302765,3756.0378479508004,-1.4337047559285347,53.36899450980344
7676,0,11,437417.95396149857,385758.8391403042,7677,E01007881,Sheffield 075C,Sheffield 075C,544257.9302765,3756.0378479508004,-1.4391342648621495,53.3673786021031
7676,0,12,437361.04601288994,385821.43274070654,7677,E01007881,Sheffield 075C,Sheffield 075C,544257.9302765,3756.0378479508004,-1.439982076826705,53.36794521763015
7676,0,13,437315.23423512897,385784.43277766375,7677,E01007881,Sheffield 075C,Sheffield 075C,544257.9302765,3756.0378479508004,-1.440674878370616,53.36761588170123
7676,0,14,437286.95129481115,385796.3070364025,7677,E01007881,Sheffield 075C,Sheffield 075C,544257.9302765,3756.0378479508004,-1.4410985076779017,53.36772459947916
7676,0,15,437265.158471939,385752.68758391234,7677,E01007881,Sheffield 075C,Sheffield 075C,544257.9302765,3756.0378479508004,-1.441431128841358,53.36733407222694
7676,0,16,437177.8674882228,385845.75218843063,7677,E01007881,Sheffield 075C,Sheffield 075C,544257.9302765,3756.0378479508004,-1.4427319862145618,53.368176681782394
7676,0,17,437125.2445322579,385880.3516587768,7677,E01007881,Sheffield 075C,Sheffield 075C,544257.9302765,3756.0378479508004,-1.4435187443709976,53.368491355515516
7676,0,18,437003.09844450816,385997.51264204236,7677,E01007881,Sheffield 075C,Sheffield 075C,544257.9302765,3756.0378479508004,-1.4453406772066235,53.369552958845134
7676,0,19,436984.1620022361,386130.21905405197,7677,E01007881,Sheffield 075C,Sheffield 075C,544257.9302765,3756.0378479508004,-1.4456097809185053,53.370747069476046
7676,0,20,437018.44495055644,386128.4385192386,7677,E01007881,Sheffield 075C,Sheffield 075C,544257.9302765,3756.0378479508004,-1.445094759250794,53.370728672932024
7676,0,21,437003.44960735564,386231.90349531284,7677,E01007881,Sheffield 075C,Sheffield 075C,544257.9302765,3756.0378479508004,-1.4453080447845057,53.37165968155914
7676,0,22,437036.0595202101,386245.2186221255,7677,E01007881,Sheffield 075C,Sheffield 075C,544257.9302765,3756.0378479508004,-1.4448163929508042,53.371777083063954
7676,0,23,436990.8700515277,386390.55456296826,7677,E01007881,Sheffield 075C,Sheffield 075C,544257.9302765,3756.0378479508004,-1.4454785924019047,53.37308654347745
7676,0,24,437012.39496323775,386411.89937959454,7677,E01007881,Sheffield 075C,Sheffield 075C,544257.9302765,3756.0378479508004,-1.4451525902743094,53.373276891975344
7676,0,25,437063.0452065534,386330.012351404,7677,E01007881,Sheffield 075C,Sheffield 075C,544257.9302765,3756.0378479508004,-1.4444009094010408,53.37253733806511
7676,0,26,437104.6191548441,386334.88067544263,7677,E01007881,Sheffield 075C,Sheffield 075C,544257.9302765,3756.0378479508004,-1.443775509443473,53.37257818708001
7676,0,27,437175.2119756074,386376.523546056,7677,E01007881,Sheffield 075C,Sheffield 075C,544257.9302765,3756.0378479508004,-1.4427096598586973,53.3729475345372
7676,0,28,437199.116782965,386440.7164658325,7677,E01007881,Sheffield 075C,Sheffield 075C,544257.9302765,3756.0378479508004,-1.44234284967199,53.37352283454468
7676,0,29,437248.3977831723,386432.2270679123,7677,E01007881,Sheffield 075C,Sheffield 075C,544257.9302765,3756.0378479508004,-1.4416031680837587,53.37344306973505
7676,0,30,437309.04467722436,386466.01186057145,7677,E01007881,Sheffield 075C,Sheffield 075C,544257.9302765,3756.0378479508004,-1.4406876884398176,53.37374246804903
7676,0,31,437277.0445212426,386535.010120101,7677,E01007881,Sheffield 075C,Sheffield 075C,544257.9302765,3756.0378479508004,-1.44116052993365,53.37436488739892
7676,0,32,437298.90047981375,386552.36490500683,7677,E01007881,Sheffield 075C,Sheffield 075C,544257.9302765,3756.0378479508004,-1.440829992683259,53.37451933762061
7676,0,33,437254.971399625,386584.0609221617,7677,E01007881,Sheffield 075C,Sheffield 075C,544257.9302765,3756.0378479508004,-1.4414865240901844,53.37480731611534
7676,0,34,437261.86509578367,386652.20860922465,7677,E01007881,Sheffield 075C,Sheffield 075C,544257.9302765,3756.0378479508004,-1.4413748995490339,53.37541935436046
7676,0,35,437247.49776962306,386679.19212055614,7677,E01007881,Sheffield 075C,Sheffield 075C,544257.9302765,3756.0378479508004,-1.4415876749389767,53.37566289649307
7676,0,36,437293.66250672314,386701.4720219176,7677,E01007881,Sheffield 075C,Sheffield 075C,544257.9302765,3756.0378479508004,-1.440891176178882,53.375859905771
7676,0,37,437389.9763873424,386600.61045274365,7677,E01007881,Sheffield 075C,Sheffield 075C,544257.9302765,3756.0378479508004,-1.4394554257970484,53.37494655991563
