shp_s,shp_p,shp_i,x,y,objectid,lsoa11cd,lsoa11nm,lsoa11nmw,st_areasha,st_lengths
7636,0,33,438381.4818428859,382537.9497781509,7637,E01007835,Sheffield 062A,Sheffield 062A,601234.1135775,5149.453106424888
7636,0,34,438398.3669188849,382596.53563925903,7637,E01007835,Sheffield 062A,Sheffield 062A,601234.1135775,5149.453106424888
7636,0,35,438297.4068917571,382528.5603605402,7637,E01007835,Sheffield 062A,Sheffield 062A,601234.1135775,5149.453106424888
7636,0,36,438141.1164084594,382309.01075087616,7637,E01007835,Sheffield 062A,Sheffield 062A,601234.1135775,5149.453106424888
7636,0,37,438025.4583698749,382363.9918885342,7637,E01007835,Sheffield 062A,Sheffield 062A,601234.1135775,5149.453106424888
7636,0,38,437813.4806793143,382457.2724777563,7637,E01007835,Sheffield 062A,Sheffield 062A,601234.1135775,5149.453106424888
7636,0,39,437788.1908567309,382423.34363195417,7637,E01007835,Sheffield 062A,Sheffield 062A,601234.1135775,5149.453106424888
7636,0,40,437604.4077596307,382430.3406935355,7637,E01007835,Sheffield 062A,Sheffield 062A,601234.1135775,5149.453106424888
7636,0,41,437321.3389407356,382301.99454269354,7637,E01007835,Sheffield 062A,Sheffield 062A,601234.1135775,5149.453106424888
7636,0,42,437238.9916331245,382410.3057954381,7637,E01007835,Sheffield 062A,Sheffield 062A,601234.1135775,5149.453106424888
7636,0,43,437245.44271698035,382418.9388684837,7637,E01007835,Sheffield 062A,Sheffield 062A,601234.1135775,5149.453106424888
7636,0,44,437447.4906810121,382662.8364835174,7637,E01007835,Sheffield 062A,Sheffield 062A,601234.1135775,5149.453106424888
7636,0,45,437555.7761095784,382786.7151391932,7637,E01007835,Sheffield 062A,Sheffield 062A,601234.1135775,5149.453106424888
7636,0,46,437724.0902306652,382847.34356086736,7637,E01007835,Sheffield 062A,Sheffield 062A,601234.1135775,5149.453106424888
7636,0,47,437748.5876525513,382900.72147848073,7637,E01007835,Sheffield 062A,Sheffield 062A,601234.1135775,5149.453106424888
7636,0,48,437727.2628614134,382919.2309225107,7637,E01007835,Sheffield 062A,Sheffield 062A,601234.1135775,5149.453106424888
7636,0,49,437863.9411969483,382969.71520867606,7637,E01007835,Sheffield 062A,Sheffield 062A,601234.1135775,5149.453106424888
7636,0,50,438021.8540309455,383010.1531381412,7637,E01007835,Sheffield 062A,Sheffield 062A,601234.1135775,5149.453106424888
7636,0,51,438065.81099556707,383045.42665654374,7637,E01007835,Sheffield 062A,Sheffield 062A,601234.1135775,5149.453106424888
7636,0,52,438124.0753600725,383046.9994208008,7637,E01007835,Sheffield 062A,Sheffield 062A,601234.1135775,5149.453106424888
7636,0,53,438165.89587784297,383060.451762973,7637,E01007835,Sheffield 062A,Sheffield 062A,601234.1135775,5149.453106424888
7637,0,0,439159.5636511149,383039.33616034413,7638,E01007836,Sheffield 062B,Sheffield 062B,555183.42195,5635.212279053877
7637,0,1,439223.04629293614,382953.0789690014,7638,E01007836,Sheffield 062B,Sheffield 062B,555183.42195,5635.212279053877
7637,0,2,439165.04703139956,382966.73507283424,7638,E01007836,Sheffield 062B,Sheffield 062B,555183.42195,5635.212279053877
7637,0,3,439145.6652566466,382942.6203211489,7638,E01007836,Sheffield 062B,Sheffield 062B,555183.42195,5635.212279053877
7637,0,4,439254.0444209946,382880.3634373276,7638,E01007836,Sheffield 062B,Sheffield 062B,555183.42195,5635.212279053877
7637,0,5,439226.5652558419,382853.06728197646,7638,E01007836,Sheffield 062B,Sheffield 062B,555183.42195,5635.212279053877
7637,0,6,439245.89208873565,382836.8897940944,7638,E01007836,Sheffield 062B,Sheffield 062B,555183.42195,5635.212279053877
7637,0,7,439190.9608106006,382686.35567224526,7638,E01007836,Sheffield 062B,Sheffield 062B,555183.42195,5635.212279053877
7637,0,8,439213.6520911917,382589.38661138207,7638,E01007836,Sheffield 062B,Sheffield 062B,555183.42195,5635.212279053877
7637,0,9,439124.0014854003,382488.19574911305,7638,E01007836,Sheffield 062B,Sheffield 062B,555183.42195,5635.212279053877
7637,0,10,439079.53274586756,382529.4756073855,7638,E01007836,Sheffield 062B,Sheffield 062B,555183.42195,5635.212279053877
7637,0,11,438977.25972651417,382392.97102981823,7638,E01007836,Sheffield 062B,Sheffield 062B,555183.42195,5635.212279053877
7637,0,12,438663.0262812018,382118.365470789,7638,E01007836,Sheffield 062B,Sheffield 062B,555183.42195,5635.212279053877
7637,0,13,438641.39815468056,382168.64527900994,7638,E01007836,Sheffield 062B,Sheffield 062B,555183.42195,5635.212279053877
7637,0,14,438523.9012932329,382199.4873731639,7638,E01007836,Sheffield 062B,Sheffield 062B,555183.42195,5635.212279053877
7637,0,15,438479.83716818324,382268.20567058615,7638,E01007836,Sheffield 062B,Sheffield 062B,555183.42195,5635.212279053877
7637,0,16,438141.1164084594,382309.01075087616,7638,E01007836,Sheffield 062B,Sheffield 062B,555183.42195,5635.212279053877
7637,0,17,438297.4068917571,382528.5603605402,7638,E01007836,Sheffield 062B,Sheffield 062B,555183.42195,5635.212279053877
7637,0,18,438398.3669188849,382596.53563925903,7638,E01007836,Sheffield 062B,Sheffield 062B,555183.42195,5635.212279053877
7637,0,19,438381.4818428859,382537.9497781509,7638,E01007836,Sheffield 062B,Sheffield 062B,555183.42195,5635.212279053877
7637,0,20,438472.1162885081,382414.50246953225,7638,E01007836,Sheffield 062B,Sheffield 062B,555183.42195,5635.212279053877
7637,0,21,438538.94373121776,382386.91211403074,7638,E01007836,Sheffield 062B,Sheffield 062B,555183.42195,5635.212279053877
7637,0,22,438561.2827678193,382440.25511341554,7638,E01007836,Sheffield 062B,Sheffield 062B,555183.42195,5635.212279053877
7637,0,23,438633.8275510473,382465.4983094937,7638,E01007836,Sheffield 062B,Sheffield 062B,555183.42195,5635.212279053877
7637,0,24,438658.89916766394,382393.76145821303,7638,E01007836,Sheffield 062B,Sheffield 062B,555183.42195,5635.212279053877
7637,0,25,438804.07921312423,382333.05994736357,7638,E01007836,Sheffield 062B,Sheffield 062B,555183.42195,5635.212279053877
7637,0,26,438897.0752731232,382371.0621602601,7638,E01007836,Sheffield 062B,Sheffield 062B,555183.42195,5635.212279053877
7637,0,27,438813.0696080079,382378.4915656101,7638,E01007836,Sheffield 062B,Sheffield 062B,555183.42195,5635.212279053877
7637,0,28,438664.4491702539,382490.64935152535,7638,E01007836,Sheffield 062B,Sheffield 062B,555183.42195,5635.212279053877
7637,0,29,438616.24042071856,382482.3559472266,7638,E01007836,Sheffield 062B,Sheffield 062B,555183.42195,5635.212279053877
7637,0,30,438603.67064077675,382552.53711788857,7638,E01007836,Sheffield 062B,Sheffield 062B,555183.42195,5635.212279053877
7637,0,31,438688.3270270387,382578.47069669777,7638,E01007836,Sheffield 062B,Sheffield 062B,555183.42195,5635.212279053877
7637,0,32,438705.5996772715,382643.4476916492,7638,E01007836,Sheffield 062B,Sheffield 062B,555183.42195,5635.212279053877
7637,0,33,438655.55551964865,382619.74508759344,7638,E01007836,Sheffield 062B,Sheffield 062B,555183.42195,5635.212279053877
7637,0,34,438579.08092052984,382665.44025395636,7638,E01007836,Sheffield 062B,Sheffield 062B,555183.42195,5635.212279053877
7637,0,35,438601.10013082944,382743.9164643593,7638,E01007836,Sheffield 062B,Sheffield 062B,555183.42195,5635.212279053877
7637,0,36,438498.21929755027,382862.2463271195,7638,E01007836,Sheffield 062B,Sheffield 062B,555183.42195,5635.212279053877
7637,0,37,438446.1991582781,382842.44566683663,7638,E01007836,Sheffield 062B,Sheffield 062B,555183.42195,5635.212279053877
7637,0,38,438448.3000685801,382880.44398775056,7638,E01007836,Sheffield 062B,Sheffield 062B,555183.42195,5635.212279053877
7637,0,39,438465.98961772025,382916.7197580268,7638,E01007836,Sheffield 062B,Sheffield 062B,555183.42195,5635.212279053877
7637,0,40,438559.44692629296,382890.7953294136,7638,E01007836,Sheffield 062B,Sheffield 062B,555183.42195,5635.212279053877
7637,0,41,438557.3448740686,382929.4745483614,7638,E01007836,Sheffield 062B,Sheffield 062B,555183.42195,5635.212279053877
7637,0,42,438504.2311643143,382933.07600275765,7638,E01007836,Sheffield 062B,Sheffield 062B,555183.42195,5635.212279053877
7637,0,43,438464.9616078082,382990.10026051407,7638,E01007836,Sheffield 062B,Sheffield 062B,555183.42195,5635.212279053877
7637,0,44,438511.26976018696,383082.0813439882,7638,E01007836,Sheffield 062B,Sheffield 062B,555183.42195,5635.212279053877
7637,0,45,438730.56478271843,383013.35138159594,7638,E01007836,Sheffield 062B,Sheffield 062B,555183.42195,5635.212279053877
7637,0,46,438778.0574262802,383048.0641070432,7638,E01007836,Sheffield 062B,Sheffield 062B,555183.42195,5635.212279053877
7637,0,47,438848.05609717435,383027.06605355575,7638,E01007836,Sheffield 062B,Sheffield 062B,555183.42195,5635.212279053877
7637,0,48,438857.05506439356,383051.0665516297,7638,E01007836,Sheffield 062B,Sheffield 062B,555183.42195,5635.212279053877
7637,0,49,438823.8207931813,383092.08787810564,7638,E01007836,Sheffield 062B,Sheffield 062B,555183.42195,5635.212279053877
7637,0,50,438846.86370105756,383137.53798840917,7638,E01007836,Sheffield 062B,Sheffield 062B,555183.42195,5635.212279053877
7637,0,51,438888.2664122974,383140.1422707646,7638,E01007836,Sheffield 062B,Sheffield 062B,555183.42195,5635.212279053877
7637,0,52,438861.46745409153,383229.7012207981,7638,E01007836,Sheffield 062B,Sheffield 062B,555183.42195,5635.212279053877
7637,0,53,438877.0483989541,383251.06884880207,7638,E01007836,Sheffield 062B,Sheffield 062B,555183.42195,5635.212279053877
7637,0,54,438974.38290211384,383213.581383832,7638,E01007836,Sheffield 062B,Sheffield 062B,555183.42195,5635.212279053877
7637,0,55,438992.77294853516,383155.58155050036,7638,E01007836,Sheffield 062B,Sheffield 062B,555183.42195,5635.212279053877
7637,0,56,439088.0461666116,383115.07423172484,7638,E01007836,Sheffield 062B,Sheffield 062B,555183.42195,5635.212279053877
7637,0,57,439102.45587916207,383065.9404491327,7638,E01007836,Sheffield 062B,Sheffield 062B,555183.42195,5635.212279053877
7637,0,58,439159.5636511149,383039.33616034413,7638,E01007836,Sheffield 062B,Sheffield 062B,555183.42195,5635.212279053877
7638,0,0,440311.30672606576,384361.83979569643,7639,E01007838,Sheffield 076A,Sheffield 076A,351964.784852,4933.576907842231
7638,0,1,440288.6139761778,384225.53508414165,7639,E01007838,Sheffield 076A,Sheffield 076A,351964.784852,4933.576907842231
7638,0,2,440303.7789571657,384251.6311662428,7639,E01007838,Sheffield 076A,Sheffield 076A,351964.784852,4933.576907842231
7638,0,3,440354.7781090294,384241.9519827361,7639,E01007838,Sheffield 076A,Sheffield 076A,351964.784852,4933.576907842231
7638,0,4,440412.848913219,384201.00370686175,7639,E01007838,Sheffield 076A,Sheffield 076A,351964.784852,4933.576907842231
7638,0,5,440489.02776860225,384069.46916833916,7639,E01007838,Sheffield 076A,Sheffield 076A,351964.784852,4933.576907842231
7638,0,6,440455.8689510888,384029.76566267427,7639,E01007838,Sheffield 076A,Sheffield 076A,351964.784852,4933.576907842231
7638,0,7,440425.68366454967,384064.84080225416,7639,E01007838,Sheffield 076A,Sheffield 076A,351964.784852,4933.576907842231
7638,0,8,440293.4072908678,384025.30099992204,7639,E01007838,Sheffield 076A,Sheffield 076A,351964.784852,4933.576907842231
7638,0,9,440259.880047876,384058.119280785,7639,E01007838,Sheffield 076A,Sheffield 076A,351964.784852,4933.576907842231
7638,0,10,440196.0200438252,384065.0865697418,7639,E01007838,Sheffield 076A,Sheffield 076A,351964.784852,4933.576907842231
7638,0,11,440163.02014496725,384019.0881415986,7639,E01007838,Sheffield 076A,Sheffield 076A,351964.784852,4933.576907842231
7638,0,12,440224.0183172465,383905.09101506014,7639,E01007838,Sheffield 076A,Sheffield 076A,351964.784852,4933.576907842231
7638,0,13,440160.9139761989,383845.79364961863,7639,E01007838,Sheffield 076A,Sheffield 076A,351964.784852,4933.576907842231
7638,0,14,440195.76645979297,383818.0139130959,7639,E01007838,Sheffield 076A,Sheffield 076A,351964.784852,4933.576907842231
7638,0,15,440251.3746966021,383831.31842314283,7639,E01007838,Sheffield 076A,Sheffield 076A,351964.784852,4933.576907842231
7638,0,16,440311.9258419674,383802.80167338485,7639,E01007838,Sheffield 076A,Sheffield 076A,351964.784852,4933.576907842231
7638,0,17,440365.81610033935,383836.0917633524,7639,E01007838,Sheffield 076A,Sheffield 076A,351964.784852,4933.576907842231
7638,0,18,440500.01419954153,383875.09015346004,7639,E01007838,Sheffield 076A,Sheffield 076A,351964.784852,4933.576907842231
7638,0,19,440608.53067126585,383867.9607005634,7639,E01007838,Sheffield 076A,Sheffield 076A,351964.784852,4933.576907842231
7638,0,20,440581.34818814945,383749.4929675672,7639,E01007838,Sheffield 076A,Sheffield 076A,351964.784852,4933.576907842231
7638,0,21,440523.4019571948,383764.8187429524,7639,E01007838,Sheffield 076A,Sheffield 076A,351964.784852,4933.576907842231
7638,0,22,440387.0028127225,383700.09253466554,7639,E01007838,Sheffield 076A,Sheffield 076A,351964.784852,4933.576907842231
7638,0,23,440400.8456412158,383609.27246460645,7639,E01007838,Sheffield 076A,Sheffield 076A,351964.784852,4933.576907842231
7638,0,24,440378.9389202651,383594.35975531914,7639,E01007838,Sheffield 076A,Sheffield 076A,351964.784852,4933.576907842231
7638,0,25,440337.81144903426,383632.09595397534,7639,E01007838,Sheffield 076A,Sheffield 076A,351964.784852,4933.576907842231
7638,0,26,440355.45121983375,383613.16534335166,7639,E01007838,Sheffield 076A,Sheffield 076A,351964.784852,4933.576907842231
7638,0,27,440264.57733133354,383535.25066260557,7639,E01007838,Sheffield 076A,Sheffield 076A,351964.784852,4933.576907842231
7638,0,28,440282.0641022319,383510.13917166134,7639,E01007838,Sheffield 076A,Sheffield 076A,351964.784852,4933.576907842231
7638,0,29,440200.0180685902,383474.0984688323,7639,E01007838,Sheffield 076A,Sheffield 076A,351964.784852,4933.576907842231
7638,0,30,440284.0170075484,383375.1006523613,7639,E01007838,Sheffield 076A,Sheffield 076A,351964.784852,4933.576907842231
7638,0,31,440256.7153045986,383351.3918774405,7639,E01007838,Sheffield 076A,Sheffield 076A,351964.784852,4933.576907842231
7638,0,32,440232.85159133794,383371.20835969766,7639,E01007838,Sheffield 076A,Sheffield 076A,351964.784852,4933.576907842231
7638,0,33,440209.1748396293,383346.82958969445,7639,E01007838,Sheffield 076A,Sheffield 076A,351964.784852,4933.576907842231
7638,0,34,440227.0176201555,383326.1010755324,7639,E01007838,Sheffield 076A,Sheffield 076A,351964.784852,4933.576907842231
7638,0,35,440182.1381068522,383311.0809387628,7639,E01007838,Sheffield 076A,Sheffield 076A,351964.784852,4933.576907842231
7638,0,36,440071.5965618642,383444.0992908874,7639,E01007838,Sheffield 076A,Sheffield 076A,351964.784852,4933.576907842231
7638,0,37,440018.16309386026,383392.447604026,7639,E01007838,Sheffield 076A,Sheffield 076A,351964.784852,4933.576907842231
7638,0,38,439971.11455568083,383355.13867774524,7639,E01007838,Sheffield 076A,Sheffield 076A,351964.784852,4933.576907842231
7638,0,39,439928.02120756346,383364.0980379779,7639,E01007838,Sheffield 076A,Sheffield 076A,351964.784852,4933.576907842231
7638,0,40,440000.89138373284,383435.8450194953,7639,E01007838,Sheffield 076A,Sheffield 076A,351964.784852,4933.576907842231
7638,0,41,440054.0168378621,383482.0947330133,7639,E01007838,Sheffield 076A,Sheffield 076A,351964.784852,4933.576907842231
7638,0,42,439878.3675031787,383675.04416084336,7639,E01007838,Sheffield 076A,Sheffield 076A,351964.784852,4933.576907842231
7638,0,43,439906.54715888225,383698.6955737966,7639,E01007838,Sheffield 076A,Sheffield 076A,351964.784852,4933.576907842231
7638,0,44,440056.4769778033,383578.67154504854,7639,E01007838,Sheffield 076A,Sheffield 076A,351964.784852,4933.576907842231
7638,0,45,440079.49374619836,383614.5271145564,7639,E01007838,Sheffield 076A,Sheffield 076A,351964.784852,4933.576907842231
7638,0,46,439936.1569811268,383782.3324456611,7639,E01007838,Sheffield 076A,Sheffield 076A,351964.784852,4933.576907842231
7638,0,47,439952.0218130087,383803.0941936099,7639,E01007838,Sheffield 076A,Sheffield 076A,351964.784852,4933.576907842231
7638,0,48,439919.4922451177,383831.5876707335,7639,E01007838,Sheffield 076A,Sheffield 076A,351964.784852,4933.576907842231
7638,0,49,439943.8810559411,383858.6656957797,7639,E01007838,Sheffield 076A,Sheffield 076A,351964.784852,4933.576907842231
7638,0,50,439857.7603224509,383941.15851591795,7639,E01007838,Sheffield 076A,Sheffield 076A,351964.784852,4933.576907842231
7638,0,51,440025.3204312843,384050.7902852378,7639,E01007838,Sheffield 076A,Sheffield 076A,351964.784852,4933.576907842231
7638,0,52,440004.05702145107,384082.6865790237,7639,E01007838,Sheffield 076A,Sheffield 076A,351964.784852,4933.576907842231
7638,0,53,439970.4964369203,384187.39302285586,7639,E01007838,Sheffield 076A,Sheffield 076A,351964.784852,4933.576907842231
7638,0,54,440068.814494704,384249.5014268886,7639,E01007838,Sheffield 076A,Sheffield 076A,351964.784852,4933.576907842231
7638,0,55,440063.1629964261,384298.04113146465,7639,E01007838,Sheffield 076A,Sheffield 076A,351964.784852,4933.576907842231
7638,0,56,440130.94330005586,384338.0333335137,7639,E01007838,Sheffield 076A,Sheffield 076A,351964.784852,4933.576907842231
7638,0,57,440249.83606527175,384410.1700080361,7639,E01007838,Sheffield 076A,Sheffield 076A,351964.784852,4933.576907842231
7638,0,58,440311.30672606576,384361.83979569643,7639,E01007838,Sheffield 076A,Sheffield 076A,351964.784852,4933.576907842231
7639,0,0,440068.814494704,384249.5014268886,7640,E01007839,Sheffield 076B,Sheffield 076B,357324.446016,4492.682990090653
7639,0,1,439970.4964369203,384187.39302285586,7640,E01007839,Sheffield 076B,Sheffield 076B,357324.446016,4492.682990090653
7639,0,2,440004.05702145107,384082.6865790237,7640,E01007839,Sheffield 076B,Sheffield 076B,357324.446016,4492.682990090653
7639,0,3,440025.3204312843,384050.7902852378,7640,E01007839,Sheffield 076B,Sheffield 076B,357324.446016,4492.682990090653
7639,0,4,439857.7603224509,383941.15851591795,7640,E01007839,Sheffield 076B,Sheffield 076B,357324.446016,4492.682990090653
7639,0,5,439943.8810559411,383858.6656957797,7640,E01007839,Sheffield 076B,Sheffield 076B,357324.446016,4492.682990090653
7639,0,6,439919.4922451177,383831.5876707335,7640,E01007839,Sheffield 076B,Sheffield 076B,357324.446016,4492.682990090653
7639,0,7,439952.0218130087,383803.0941936099,7640,E01007839,Sheffield 076B,Sheffield 076B,357324.446016,4492.682990090653
7639,0,8,439936.1569811268,383782.3324456611,7640,E01007839,Sheffield 076B,Sheffield 076B,357324.446016,4492.682990090653
7639,0,9,440079.49374619836,383614.5271145564,7640,E01007839,Sheffield 076B,Sheffield 076B,357324.446016,4492.682990090653
7639,0,10,440056.4769778033,383578.67154504854,7640,E01007839,Sheffield 076B,Sheffield 076B,357324.446016,4492.682990090653
7639,0,11,439906.54715888225,383698.6955737966,7640,E01007839,Sheffield 076B,Sheffield 076B,357324.446016,4492.682990090653
7639,0,12,439878.3675031787,383675.04416084336,7640,E01007839,Sheffield 076B,Sheffield 076B,357324.446016,4492.682990090653
7639,0,13,440054.0168378621,383482.0947330133,7640,E01007839,Sheffield 076B,Sheffield 076B,357324.446016,4492.682990090653
7639,0,14,440000.89138373284,383435.8450194953,7640,E01007839,Sheffield 076B,Sheffield 076B,357324.446016,4492.682990090653
7639,0,15,439884.69333246583,383561.2452424808,7640,E01007839,Sheffield 076B,Sheffield 076B,357324.446016,4492.682990090653
7639,0,16,439779.04509216466,383570.2416725585,7640,E01007839,Sheffield 076B,Sheffield 076B,357324.446016,4492.682990090653
7639,0,17,439670.1981127406,383705.55445645313,7640,E01007839,Sheffield 076B,Sheffield 076B,357324.446016,4492.682990090653
7639,0,18,439638.57162793446,383687.09985979286,7640,E01007839,Sheffield 076B,Sheffield 076B,357324.446016,4492.682990090653
7639,0,19,439557.1423488207,383723.20798958273,7640,E01007839,Sheffield 076B,Sheffield 076B,357324.446016,4492.682990090653
7639,0,20,439658.02529007127,384018.08527983964,7640,E01007839,Sheffield 076B,Sheffield 076B,357324.446016,4492.682990090653
7639,0,21,439669.91467947315,383947.37504803564,7640,E01007839,Sheffield 076B,Sheffield 076B,357324.446016,4492.682990090653
7639,0,22,439723.14795846044,384030.3030719026,7640,E01007839,Sheffield 076B,Sheffield 076B,357324.446016,4492.682990090653
7639,0,23,439678.0256442063,384082.0841773566,7640,E01007839,Sheffield 076B,Sheffield 076B,357324.446016,4492.682990090653
7639,0,24,439648.17408243445,384116.0929698565,7640,E01007839,Sheffield 076B,Sheffield 076B,357324.446016,4492.682990090653
7639,0,25,439307.41994173866,383903.8993992253,7640,E01007839,Sheffield 076B,Sheffield 076B,357324.446016,4492.682990090653
7639,0,26,439192.60716247297,383984.62512489076,7640,E01007839,Sheffield 076B,Sheffield 076B,357324.446016,4492.682990090653
7639,0,27,439240.34250159946,384109.7639963396,7640,E01007839,Sheffield 076B,Sheffield 076B,357324.446016,4492.682990090653
7639,0,28,439344.5280915232,384147.2649114808,7640,E01007839,Sheffield 076B,Sheffield 076B,357324.446016,4492.682990090653
7639,0,29,439404.79336317076,384248.7089415261,7640,E01007839,Sheffield 076B,Sheffield 076B,357324.446016,4492.682990090653
7639,0,30,439479.9342045487,384285.3891945989,7640,E01007839,Sheffield 076B,Sheffield 076B,357324.446016,4492.682990090653
7639,0,31,439554.3965541342,384246.68189823406,7640,E01007839,Sheffield 076B,Sheffield 076B,357324.446016,4492.682990090653
7639,0,32,439829.1677999279,384331.7003278523,7640,E01007839,Sheffield 076B,Sheffield 076B,357324.446016,4492.682990090653
7639,0,33,439875.93273567007,384350.8023808452,7640,E01007839,Sheffield 076B,Sheffield 076B,357324.446016,4492.682990090653
7639,0,34,440086.2122972288,384374.5787637543,7640,E01007839,Sheffield 076B,Sheffield 076B,357324.446016,4492.682990090653
7639,0,35,440130.94330005586,384338.0333335137,7640,E01007839,Sheffield 076B,Sheffield 076B,357324.446016,4492.682990090653
7639,0,36,440063.1629964261,384298.04113146465,7640,E01007839,Sheffield 076B,Sheffield 076B,357324.446016,4492.682990090653
7639,0,37,440068.814494704,384249.5014268886,7640,E01007839,Sheffield 076B,Sheffield 076B,357324.446016,4492.682990090653
7640,0,0,439723.14795846044,384030.3030719026,7641,E01007841,Sheffield 076C,Sheffield 076C,450611.605424,3846.0070299134077
7640,0,1,439669.91467947315,383947.37504803564,7641,E01007841,Sheffield 076C,Sheffield 076C,450611.605424,3846.0070299134077
7640,0,2,439658.02529007127,384018.08527983964,7641,E01007841,Sheffield 076C,Sheffield 076C,450611.605424,3846.0070299134077
7640,0,3,439557.1423488207,383723.20798958273,7641,E01007841,Sheffield 076C,Sheffield 076C,450611.605424,3846.0070299134077
7640,0,4,439638.57162793446,383687.09985979286,7641,E01007841,Sheffield 076C,Sheffield 076C,450611.605424,3846.0070299134077
7640,0,5,439670.1981127406,383705.55445645313,7641,E01007841,Sheffield 076C,Sheffield 076C,450611.605424,3846.0070299134077
7640,0,6,439779.04509216466,383570.2416725585,7641,E01007841,Sheffield 076C,Sheffield 076C,450611.605424,3846.0070299134077
7640,0,7,439805.8998086985,383474.80797216407,7641,E01007841,Sheffield 076C,Sheffield 076C,450611.605424,3846.0070299134077
7640,0,8,439777.2764602206,383438.61448657315,7641,E01007841,Sheffield 076C,Sheffield 076C,450611.605424,3846.0070299134077
7640,0,9,439856.6468353137,383393.0678857878,7641,E01007841,Sheffield 076C,Sheffield 076C,450611.605424,3846.0070299134077
7640,0,10,439842.1601939196,383333.7009482678,7641,E01007841,Sheffield 076C,Sheffield 076C,450611.605424,3846.0070299134077
7640,0,11,439842.0232196654,383301.6621850797,7641,E01007841,Sheffield 076C,Sheffield 076C,450611.605424,3846.0070299134077
7640,0,12,439771.46208038466,383261.8094622321,7641,E01007841,Sheffield 076C,Sheffield 076C,450611.605424,3846.0070299134077
7640,0,13,439591.2309203056,383004.0191708008,7641,E01007841,Sheffield 076C,Sheffield 076C,450611.605424,3846.0070299134077
7640,0,14,439460.78323628264,383251.99958721397,7641,E01007841,Sheffield 076C,Sheffield 076C,450611.605424,3846.0070299134077
7640,0,15,439373.4601385194,383276.9010832771,7641,E01007841,Sheffield 076C,Sheffield 076C,450611.605424,3846.0070299134077
7640,0,16,439364.0710357778,383364.83984366996,7641,E01007841,Sheffield 076C,Sheffield 076C,450611.605424,3846.0070299134077
7640,0,17,439333.25876508426,383362.77801442717,7641,E01007841,Sheffield 076C,Sheffield 076C,450611.605424,3846.0070299134077
7640,0,18,439336.0361295152,383274.082022089,7641,E01007841,Sheffield 076C,Sheffield 076C,450611.605424,3846.0070299134077
